NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0126-0288,HUMAN PRESCRIPTION DRUG,PreviDent Very Berry,,Sodium Fluoride,"GEL, DENTIFRICE",DENTAL,20120829,,UNAPPROVED DRUG OTHER,,"Colgate Oral Pharmaceuticals, Inc.",SODIUM FLUORIDE,5,mg/g,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0126-0289,HUMAN PRESCRIPTION DRUG,PreviDent OrthoDefense,,SODIUM FLUORIDE,"PASTE, DENTIFRICE",DENTAL,20190304,,UNAPPROVED DRUG OTHER,,"Colgate Oral Pharmaceuticals, Inc.",SODIUM FLUORIDE,6,mg/mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0126-0311,HUMAN PRESCRIPTION DRUG,PreviDent 5000 Kids,,Sodium Fluoride,"PASTE, DENTIFRICE",DENTAL,20230701,,UNAPPROVED DRUG OTHER,,"Colgate Oral Pharmaceuticals, Inc.",SODIUM FLUORIDE,6,mg/mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0131-1810,HUMAN PRESCRIPTION DRUG,Vimpat,,lacosamide,INJECTION,INTRAVENOUS,20090526,,NDA,NDA022254,"UCB, Inc.",LACOSAMIDE,10,mg/mL,Decreased Central Nervous System Disorganized Electrical Activity [PE],CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0131-2477,HUMAN PRESCRIPTION DRUG,Vimpat,,lacosamide,"TABLET, FILM COATED",ORAL,20090526,,NDA,NDA022253,"UCB, Inc.",LACOSAMIDE,50,mg/1,Decreased Central Nervous System Disorganized Electrical Activity [PE],CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0131-2478,HUMAN PRESCRIPTION DRUG,Vimpat,,lacosamide,"TABLET, FILM COATED",ORAL,20090526,,NDA,NDA022253,"UCB, Inc.",LACOSAMIDE,100,mg/1,Decreased Central Nervous System Disorganized Electrical Activity [PE],CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0131-2479,HUMAN PRESCRIPTION DRUG,Vimpat,,lacosamide,"TABLET, FILM COATED",ORAL,20090526,,NDA,NDA022253,"UCB, Inc.",LACOSAMIDE,150,mg/1,Decreased Central Nervous System Disorganized Electrical Activity [PE],CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0131-2480,HUMAN PRESCRIPTION DRUG,Vimpat,,lacosamide,"TABLET, FILM COATED",ORAL,20090526,,NDA,NDA022253,"UCB, Inc.",LACOSAMIDE,200,mg/1,Decreased Central Nervous System Disorganized Electrical Activity [PE],CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0131-5410,HUMAN PRESCRIPTION DRUG,Vimpat,,lacosamide,SOLUTION,ORAL,20100420,,NDA,NDA022255,"UCB, Inc.",LACOSAMIDE,10,mg/mL,Decreased Central Nervous System Disorganized Electrical Activity [PE],CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0075,HUMAN OTC DRUG,Fleet,,Glycerin,SUPPOSITORY,RECTAL,19841101,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",GLYCERIN,2,g/1,"Allergens [CS], Cell-mediated Immunity [PE], Glycerol [CS], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Chemical Allergen [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0078,HUMAN OTC DRUG,Fleet,,"sodium phosphate, dibasic and sodium phosphate, monobasic",ENEMA,RECTAL,20040625,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.","SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE; SODIUM PHOSPHATE, MONOBASIC",7; 19,g/230mL; g/230mL,"Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0113,HUMAN OTC DRUG,Pedia-Lax,,Docusate Sodium,LIQUID,ORAL,20230228,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",DOCUSATE SODIUM,50,mg/15mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0185,HUMAN OTC DRUG,Fleet,,glycerin,LIQUID,RECTAL,20020603,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",GLYCERIN,5.4,g/1,"Allergens [CS], Cell-mediated Immunity [PE], Glycerol [CS], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Chemical Allergen [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0190,HUMAN OTC DRUG,Pedia-Lax,,Glycerin,LIQUID,RECTAL,20080301,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",GLYCERIN,2.8,g/2.7mL,"Allergens [CS], Cell-mediated Immunity [PE], Glycerol [CS], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Chemical Allergen [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0194,HUMAN OTC DRUG,Boudreauxs,,Zinc Oxide,PASTE,TOPICAL,20161001,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",ZINC OXIDE,40,g/100g,"Copper Absorption Inhibitor [EPC], Decreased Copper Ion Absorption [PE]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0195,HUMAN OTC DRUG,Pedia-Lax,,Glycerin,LIQUID,RECTAL,20190201,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",GLYCERIN,2.8,g/4mL,"Allergens [CS], Cell-mediated Immunity [PE], Glycerol [CS], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Chemical Allergen [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0201,HUMAN OTC DRUG,Fleet,,"sodium phosphate, dibasic and sodium phosphate, monobasic",ENEMA,RECTAL,19530310,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.","SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE; SODIUM PHOSPHATE, MONOBASIC",7; 19,g/118mL; g/118mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0202,HUMAN OTC DRUG,Pedia-Lax,,"sodium phosphate, dibasic and sodium phosphate, monobasic",ENEMA,RECTAL,20020510,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.","SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE; SODIUM PHOSPHATE, MONOBASIC",3.5; 9.5,g/66mL; g/66mL,"Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0208,HUMAN OTC DRUG,PHAZYME,,Simethicone,"CAPSULE, GELATIN COATED",ORAL,20120201,,OTC MONOGRAPH DRUG,M002,"C.B. Fleet Company, Inc.",DIMETHICONE,180,mg/1,Skin Barrier Activity [PE],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0211,HUMAN OTC DRUG,PHAZYME,,Simethicone,"CAPSULE, GELATIN COATED",ORAL,20140401,,OTC MONOGRAPH DRUG,M002,"C.B. Fleet Company, Inc.",DIMETHICONE,250,mg/1,Skin Barrier Activity [PE],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0217,HUMAN OTC DRUG,PHAZYME ULTIMATE,,SIMETHICONE,"CAPSULE, LIQUID FILLED",ORAL,20210215,20250731,OTC MONOGRAPH DRUG,M002,"C.B. Fleet Company, Inc.",DIMETHICONE,500,mg/1,Skin Barrier Activity [PE],,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0222,HUMAN OTC DRUG,Phazyme Ultimate,,SIMETHICONE,"CAPSULE, LIQUID FILLED",ORAL,20240201,,OTC MONOGRAPH DRUG,M002,"C.B. Fleet Company, Inc.",DIMETHICONE,500,mg/1,Skin Barrier Activity [PE],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0301,HUMAN OTC DRUG,FLEET,,Mineral Oil,ENEMA,RECTAL,20020501,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",MINERAL OIL,100,g/100mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0323,HUMAN OTC DRUG,Boudreauxs,,Zinc Oxide,CREAM,TOPICAL,20120201,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",ZINC OXIDE,40,g/113g,,,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0324,HUMAN OTC DRUG,Boudreauxs,,Zinc Oxide,OINTMENT,TOPICAL,20191202,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",ZINC OXIDE,16,g/113g,"Copper Absorption Inhibitor [EPC], Decreased Copper Ion Absorption [PE]",,N,20261231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0325,HUMAN OTC DRUG,Boudreauxs Rash Kicking Kit,,Zinc oxide,KIT,TOPICAL,20180525,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",,,,,,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0326,HUMAN OTC DRUG,Boudreauxs Butt Barrier,,Dimethicone,OINTMENT,TOPICAL,20220301,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",DIMETHICONE,1,g/113g,Skin Barrier Activity [PE],,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0327,HUMAN OTC DRUG,Boudreauxs Baby Shower Bundle,,Zinc oxide,KIT,,20240201,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0333,HUMAN OTC DRUG,Boudreauxs,,Zinc Oxide,CREAM,TOPICAL,20120201,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",ZINC OXIDE,16,g/113g,,,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0334,HUMAN OTC DRUG,Boudreauxs,,Zinc Oxide,CREAM,TOPICAL,20120201,,OTC MONOGRAPH DRUG,M016,"C.B. Fleet Company, Inc.",ZINC OXIDE,16,g/113g,,,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0132-0400,HUMAN OTC DRUG,FLEET,,Mineral Oil,LIQUID,ORAL,20240401,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",MINERAL OIL,2.5,g/5mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0401,HUMAN OTC DRUG,Fleet,,bisacodyl,"TABLET, COATED",ORAL,20240621,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",BISACODYL,5,mg/1,"Increased Large Intestinal Motility [PE], Stimulant Laxative [EPC], Stimulation Large Intestine Fluid/Electrolyte Secretion [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0402,HUMAN OTC DRUG,Fleet,,docusate sodium,"CAPSULE, LIQUID FILLED",ORAL,20240621,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",DOCUSATE SODIUM,100,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0507,HUMAN OTC DRUG,PHAZYME,,Simethicone and Calcium Carbonate,"TABLET, CHEWABLE",ORAL,20160301,20251231,OTC MONOGRAPH DRUG,M002,"C.B. Fleet Company, Inc.",CALCIUM CARBONATE; DIMETHICONE,750; 250,mg/241; mg/241,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA], Skin Barrier Activity [PE]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0655,HUMAN OTC DRUG,Pedia-Lax,,Magnesium hydroxide,"TABLET, CHEWABLE",ORAL,20080301,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",MAGNESIUM HYDROXIDE,400,mg/1,"Calculi Dissolution Agent [EPC], Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Inhibition Small Intestine Fluid/Electrolyte Absorption [PE], Magnesium Ion Exchange Activity [MoA], Osmotic Activity [MoA], Osmotic Laxative [EPC], Stimulation Large Intestine Fluid/Electrolyte Secretion [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0132-0703,HUMAN OTC DRUG,Fleet,,Bisacodyl,ENEMA,RECTAL,20020510,,OTC MONOGRAPH DRUG,M007,"C.B. Fleet Company, Inc.",BISACODYL,10,mg/30mL,"Increased Large Intestinal Motility [PE], Stimulant Laxative [EPC], Stimulation Large Intestine Fluid/Electrolyte Secretion [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0070,HUMAN OTC DRUG,TUMS,,calcium carbonate,TABLET,ORAL,20100310,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,500,mg/1,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0071,HUMAN OTC DRUG,TUMS,,calcium carbonate,TABLET,ORAL,20100310,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,500,mg/1,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0074,HUMAN OTC DRUG,TUMS,EX,calcium carbonate,TABLET,ORAL,20100118,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,750,mg/1,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0076,HUMAN OTC DRUG,TUMS,EX,calcium carbonate,TABLET,ORAL,20100118,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,750,mg/1,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0089,HUMAN OTC DRUG,CITRUCEL,,methylcellulose,"POWDER, FOR SOLUTION",ORAL,20100916,,OTC MONOGRAPH DRUG,M007,Haleon US Holdings LLC,METHYLCELLULOSE (4000 MPA.S),2,g/19g,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0090,HUMAN OTC DRUG,CITRUCEL,,methylcellulose,"POWDER, FOR SOLUTION",ORAL,20100916,,OTC MONOGRAPH DRUG,M007,Haleon US Holdings LLC,METHYLCELLULOSE (4000 MPA.S),2,g/10.2g,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0094,HUMAN OTC DRUG,GAVISCON,,aluminum hydroxide and magnesium carbonate,LIQUID,ORAL,20110114,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,ALUMINUM HYDROXIDE; MAGNESIUM CARBONATE,95; 358,mg/15mL; mg/15mL,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0095,HUMAN OTC DRUG,GAVISCON,,aluminum hydroxide and magnesium carbonate,LIQUID,ORAL,20110114,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,ALUMINUM HYDROXIDE; MAGNESIUM CARBONATE,254; 237.5,mg/5mL; mg/5mL,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0098,HUMAN OTC DRUG,Gaviscon,Extra Strength,aluminum hydroxide and magnesium carbonate,"TABLET, CHEWABLE",ORAL,20110613,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,ALUMINUM HYDROXIDE; MAGNESIUM CARBONATE,160; 105,mg/1; mg/1,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0118,HUMAN OTC DRUG,TUMS,ULTRA,calcium carbonate,"TABLET, CHEWABLE",ORAL,20100212,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,1000,mg/1,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0138,HUMAN OTC DRUG,Tums Chewy Bites,Mixed Fruit,calcium carbonate,"TABLET, CHEWABLE",ORAL,20220626,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,1000,mg/1,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0135-0140,HUMAN OTC DRUG,TUMS,EX,calcium carbonate,TABLET,ORAL,20100118,,OTC MONOGRAPH DRUG,M001,Haleon US Holdings LLC,CALCIUM CARBONATE,750,mg/1,"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
