NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0024-5824,HUMAN PRESCRIPTION DRUG,Jevtana,,cabazitaxel,KIT,,20100617,,NDA,NDA201023,Sanofi-Aventis U.S. LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5837,HUMAN PRESCRIPTION DRUG,FLOMAX,,tamsulosin hydrochloride,CAPSULE,ORAL,19970912,20251031,NDA,NDA020579,Sanofi-Aventis U.S. LLC,TAMSULOSIN HYDROCHLORIDE,0.4,mg/1,"Adrenergic alpha-Antagonists [MoA], alpha-Adrenergic Blocker [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5840,HUMAN PRESCRIPTION DRUG,ZALTRAP,,ziv-aflibercept,"SOLUTION, CONCENTRATE",INTRAVENOUS,20120803,,BLA,BLA125418,sanofi-aventis U.S. LLC,AFLIBERCEPT,100,mg/4mL,"Vascular Endothelial Growth Factor Inhibitor [EPC], Vascular Endothelial Growth Factor Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5841,HUMAN PRESCRIPTION DRUG,ZALTRAP,,ziv-aflibercept,"SOLUTION, CONCENTRATE",INTRAVENOUS,20120803,,BLA,BLA125418,sanofi-aventis U.S. LLC,AFLIBERCEPT,200,mg/8mL,"Vascular Endothelial Growth Factor Inhibitor [EPC], Vascular Endothelial Growth Factor Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5851,HUMAN PRESCRIPTION DRUG,Avapro,,irbesartan,"TABLET, FILM COATED",ORAL,20130101,,NDA,NDA020757,Sanofi-Aventis U.S. LLC,IRBESARTAN,150,mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5852,HUMAN PRESCRIPTION DRUG,Avapro,,irbesartan,"TABLET, FILM COATED",ORAL,20130101,,NDA,NDA020757,Sanofi-Aventis U.S. LLC,IRBESARTAN,300,mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5855,HUMAN PRESCRIPTION DRUG,Avalide,,irbesartan and hydrochlorothiazide,"TABLET, FILM COATED",ORAL,20130101,,NDA,NDA020758,Sanofi-Aventis U.S. LLC,HYDROCHLOROTHIAZIDE; IRBESARTAN,12.5; 150,mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5856,HUMAN PRESCRIPTION DRUG,Avalide,,irbesartan and hydrochlorothiazide,"TABLET, FILM COATED",ORAL,20130101,,NDA,NDA020758,Sanofi-Aventis U.S. LLC,HYDROCHLOROTHIAZIDE; IRBESARTAN,12.5; 300,mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5862,HUMAN PRESCRIPTION DRUG,Mozobil,,PLERIXAFOR,"INJECTION, SOLUTION",SUBCUTANEOUS,20130901,,NDA,NDA022311,sanofi-aventis U.S. LLC,PLERIXAFOR,24,mg/1.2mL,"Hematopoietic Stem Cell Mobilizer [EPC], Increased Hematopoietic Stem Cell Mobilization [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5869,HUMAN PRESCRIPTION DRUG,TOUJEO,,insulin glargine,"INJECTION, SOLUTION",SUBCUTANEOUS,20150215,,BLA,BLA206538,Sanofi-Aventis U.S. LLC,INSULIN GLARGINE,300,U/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20261231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0024-5871,HUMAN PRESCRIPTION DRUG,TOUJEO Max,,insulin glargine,"INJECTION, SOLUTION",SUBCUTANEOUS,20150215,,BLA,BLA206538,Sanofi-Aventis U.S. LLC,INSULIN GLARGINE,300,U/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20261231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0024-5901,HUMAN PRESCRIPTION DRUG,Praluent,,alirocumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20150724,,BLA,BLA125559,Sanofi-Aventis U.S. LLC,ALIROCUMAB,75,mg/mL,"Antibodies, Monoclonal [CS], PCSK9 Inhibitor [EPC], PCSK9 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5902,HUMAN PRESCRIPTION DRUG,Praluent,,alirocumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20150724,,BLA,BLA125559,Sanofi-Aventis U.S. LLC,ALIROCUMAB,150,mg/mL,"Antibodies, Monoclonal [CS], PCSK9 Inhibitor [EPC], PCSK9 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5903,HUMAN PRESCRIPTION DRUG,Praluent,,alirocumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20150724,,BLA,BLA125559,Sanofi-Aventis U.S. LLC,ALIROCUMAB,75,mg/mL,"Antibodies, Monoclonal [CS], PCSK9 Inhibitor [EPC], PCSK9 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5904,HUMAN PRESCRIPTION DRUG,Praluent,,alirocumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20150724,,BLA,BLA125559,Sanofi-Aventis U.S. LLC,ALIROCUMAB,150,mg/mL,"Antibodies, Monoclonal [CS], PCSK9 Inhibitor [EPC], PCSK9 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5908,HUMAN PRESCRIPTION DRUG,KEVZARA,,sarilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20170522,,BLA,BLA761037,Sanofi-Aventis U.S. LLC,SARILUMAB,150,mg/1.14mL,"Interleukin 6 Receptor Antagonists [MoA], Interleukin-6 Receptor Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5910,HUMAN PRESCRIPTION DRUG,KEVZARA,,sarilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20170522,,BLA,BLA761037,Sanofi-Aventis U.S. LLC,SARILUMAB,200,mg/1.14mL,"Interleukin 6 Receptor Antagonists [MoA], Interleukin-6 Receptor Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5911,HUMAN PRESCRIPTION DRUG,Dupixent,,Dupilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20211020,,BLA,BLA761055,sanofi-aventis U.S. LLC,DUPILUMAB,100,mg/.67mL,"Antibodies, Monoclonal [CS], Interleukin 4 Receptor alpha Antagonists [MoA], Interleukin-4 Receptor alpha Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5914,HUMAN PRESCRIPTION DRUG,Dupixent,,Dupilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20170328,,BLA,BLA761055,sanofi-aventis U.S. LLC,DUPILUMAB,300,mg/2mL,"Antibodies, Monoclonal [CS], Interleukin 4 Receptor alpha Antagonists [MoA], Interleukin-4 Receptor alpha Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5915,HUMAN PRESCRIPTION DRUG,Dupixent,,Dupilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20200619,,BLA,BLA761055,sanofi-aventis U.S. LLC,DUPILUMAB,300,mg/2mL,"Antibodies, Monoclonal [CS], Interleukin 4 Receptor alpha Antagonists [MoA], Interleukin-4 Receptor alpha Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5918,HUMAN PRESCRIPTION DRUG,Dupixent,,Dupilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20181019,,BLA,BLA761055,sanofi-aventis U.S. LLC,DUPILUMAB,200,mg/1.14mL,"Antibodies, Monoclonal [CS], Interleukin 4 Receptor alpha Antagonists [MoA], Interleukin-4 Receptor alpha Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5919,HUMAN PRESCRIPTION DRUG,Dupixent,,Dupilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20210614,,BLA,BLA761055,sanofi-aventis U.S. LLC,DUPILUMAB,200,mg/1.14mL,"Antibodies, Monoclonal [CS], Interleukin 4 Receptor alpha Antagonists [MoA], Interleukin-4 Receptor alpha Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5920,HUMAN PRESCRIPTION DRUG,KEVZARA,,sarilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20170522,,BLA,BLA761037,Sanofi-Aventis U.S. LLC,SARILUMAB,150,mg/1.14mL,"Interleukin 6 Receptor Antagonists [MoA], Interleukin-6 Receptor Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5922,HUMAN PRESCRIPTION DRUG,KEVZARA,,sarilumab,"INJECTION, SOLUTION",SUBCUTANEOUS,20170522,,BLA,BLA761037,Sanofi-Aventis U.S. LLC,SARILUMAB,200,mg/1.14mL,"Interleukin 6 Receptor Antagonists [MoA], Interleukin-6 Receptor Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0024-5924,HUMAN PRESCRIPTION DRUG,ADMELOG,,insulin lispro,"INJECTION, SOLUTION",INTRAVENOUS; SUBCUTANEOUS,20171211,,BLA,BLA209196,Sanofi-Aventis U.S. LLC,INSULIN LISPRO,100,U/mL,"Insulin Analog [EPC], Insulin [Chemical/Ingredient]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0024-5925,HUMAN PRESCRIPTION DRUG,ADMELOG,,insulin lispro,"INJECTION, SOLUTION",SUBCUTANEOUS,20171211,,BLA,BLA209196,Sanofi-Aventis U.S. LLC,INSULIN LISPRO,100,U/mL,"Insulin Analog [EPC], Insulin [Chemical/Ingredient]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0024-5926,HUMAN PRESCRIPTION DRUG,ADMELOG,,insulin lispro,"INJECTION, SOLUTION",INTRAVENOUS; SUBCUTANEOUS,20181019,,BLA,BLA209196,Sanofi-Aventis U.S. LLC,INSULIN LISPRO,100,U/mL,"Insulin Analog [EPC], Insulin [Chemical/Ingredient]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0024-5927,HUMAN PRESCRIPTION DRUG,MERILOG,,insulin aspart-szjj,"INJECTION, SOLUTION",INTRAVENOUS; SUBCUTANEOUS,20250214,,BLA,BLA761325,Sanofi-Aventis U.S. LLC,INSULIN ASPART,100,[iU]/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20261231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0024-5928,HUMAN PRESCRIPTION DRUG,MERILOG,,insulin aspart-szjj,"INJECTION, SOLUTION",INTRAVENOUS; SUBCUTANEOUS,20250214,,BLA,BLA761325,Sanofi-Aventis U.S. LLC,INSULIN ASPART,100,[iU]/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20261231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0025-0061,HUMAN PRESCRIPTION DRUG,Lomotil,,diphenoxylate hydrochloride and atropine sulfate,TABLET,ORAL,19600915,,NDA,NDA012462,Pfizer Laboratories Div Pfizer Inc,ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,.025; 2.5,mg/1; mg/1,"Anticholinergic [EPC], Antidiarrheal [EPC], Cholinergic Antagonists [MoA], Cholinergic Muscarinic Antagonist [EPC], Cholinergic Muscarinic Antagonists [MoA]",CV,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-0166,HUMAN PRESCRIPTION DRUG,Synarel,,nafarelin acetate,"SPRAY, METERED",NASAL,19900213,,NDA,NDA019886,Pfizer Laboratories Div Pfizer Inc,NAFARELIN ACETATE,2,mg/mL,"Gonadotropin Releasing Hormone Receptor Agonist [EPC], Gonadotropin Releasing Hormone Receptor Agonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-0325,HUMAN PRESCRIPTION DRUG,ABRILADA,,adalimumab-afzb,KIT,,20231214,,BLA,BLA761118,Pfizer Laboratories Div Pfizer Inc,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-0328,HUMAN PRESCRIPTION DRUG,ABRILADA,,adalimumab-afzb,KIT,,20231214,,BLA,BLA761118,Pfizer Laboratories Div Pfizer Inc,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-0333,HUMAN PRESCRIPTION DRUG,ABRILADA,,adalimumab-afzb,KIT,,20231214,,BLA,BLA761118,Pfizer Laboratories Div Pfizer Inc,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1001,HUMAN PRESCRIPTION DRUG,Aldactone,,spironolactone,"TABLET, FILM COATED",ORAL,19600121,,NDA,NDA012151,Pfizer Laboratories Div Pfizer Inc,SPIRONOLACTONE,25,mg/1,"Aldosterone Antagonist [EPC], Aldosterone Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1031,HUMAN PRESCRIPTION DRUG,Aldactone,,spironolactone,"TABLET, FILM COATED",ORAL,19600121,,NDA,NDA012151,Pfizer Laboratories Div Pfizer Inc,SPIRONOLACTONE,100,mg/1,"Aldosterone Antagonist [EPC], Aldosterone Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1041,HUMAN PRESCRIPTION DRUG,Aldactone,,spironolactone,"TABLET, FILM COATED",ORAL,19600121,,NDA,NDA012151,Pfizer Laboratories Div Pfizer Inc,SPIRONOLACTONE,50,mg/1,"Aldosterone Antagonist [EPC], Aldosterone Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1381,HUMAN PRESCRIPTION DRUG,Daypro,,oxaprozin,"TABLET, FILM COATED",ORAL,19921029,,NDA,NDA018841,Pfizer Laboratories Div Pfizer Inc,OXAPROZIN,600,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1411,HUMAN PRESCRIPTION DRUG,ARTHROTEC,,diclofenac sodium and misoprostol,"TABLET, FILM COATED",ORAL,19971224,,NDA,NDA020607,Pfizer Laboratories Div Pfizer Inc,DICLOFENAC SODIUM; MISOPROSTOL,50; 200,mg/1; ug/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Decreased Prostaglandin Production [PE], Nonsteroidal Anti-inflammatory Drug [EPC], Prostaglandin E1 Analog [EPC], Prostaglandins E, Synthetic [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1421,HUMAN PRESCRIPTION DRUG,ARTHROTEC,,diclofenac sodium and misoprostol,"TABLET, FILM COATED",ORAL,19971224,,NDA,NDA020607,Pfizer Laboratories Div Pfizer Inc,DICLOFENAC SODIUM; MISOPROSTOL,75; 200,mg/1; ug/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Decreased Prostaglandin Production [PE], Nonsteroidal Anti-inflammatory Drug [EPC], Prostaglandin E1 Analog [EPC], Prostaglandins E, Synthetic [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1451,HUMAN PRESCRIPTION DRUG,Cytotec,,misoprostol,TABLET,ORAL,19861227,,NDA,NDA019268,Pfizer Laboratories Div Pfizer Inc,MISOPROSTOL,100,ug/1,"Prostaglandin E1 Analog [EPC], Prostaglandins E, Synthetic [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1461,HUMAN PRESCRIPTION DRUG,Cytotec,,misoprostol,TABLET,ORAL,19861227,,NDA,NDA019268,Pfizer Laboratories Div Pfizer Inc,MISOPROSTOL,200,ug/1,"Prostaglandin E1 Analog [EPC], Prostaglandins E, Synthetic [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1520,HUMAN PRESCRIPTION DRUG,CELEBREX,,Celecoxib,CAPSULE,ORAL,19981002,20250930,NDA,NDA020998,PFIZER LABORATORIES DIV PFIZER INC,CELECOXIB,100,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0025-1525,HUMAN PRESCRIPTION DRUG,CELEBREX,,Celecoxib,CAPSULE,ORAL,19981002,20250831,NDA,NDA020998,PFIZER LABORATORIES DIV PFIZER INC,CELECOXIB,200,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
