NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0085-1417,HUMAN PRESCRIPTION DRUG,TEMODAR,,Temozolomide,CAPSULE,ORAL,19990811,,NDA,NDA021029,Merck Sharp & Dohme LLC,TEMOZOLOMIDE,250,mg/1,"Alkylating Activity [MoA], Alkylating Drug [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-1425,HUMAN PRESCRIPTION DRUG,TEMODAR,,Temozolomide,CAPSULE,ORAL,19990811,,NDA,NDA021029,Merck Sharp & Dohme LLC,TEMOZOLOMIDE,140,mg/1,"Alkylating Activity [MoA], Alkylating Drug [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-1430,HUMAN PRESCRIPTION DRUG,TEMODAR,,Temozolomide,CAPSULE,ORAL,19990811,,NDA,NDA021029,Merck Sharp & Dohme LLC,TEMOZOLOMIDE,180,mg/1,"Alkylating Activity [MoA], Alkylating Drug [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-1519,HUMAN PRESCRIPTION DRUG,TEMODAR,,Temozolomide,CAPSULE,ORAL,19990811,,NDA,NDA021029,Merck Sharp & Dohme LLC,TEMOZOLOMIDE,20,mg/1,"Alkylating Activity [MoA], Alkylating Drug [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-2224,HUMAN PRESCRIPTION DRUG,NOXAFIL,,posaconazole,"POWDER, FOR SUSPENSION",ORAL,20210608,,NDA,NDA214770,Merck Sharp & Dohme LLC,POSACONAZOLE,300,mg/1,"Azole Antifungal [EPC], Azoles [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-3004,HUMAN PRESCRIPTION DRUG,TEMODAR,,Temozolomide,CAPSULE,ORAL,19990811,,NDA,NDA021029,Merck Sharp & Dohme LLC,TEMOZOLOMIDE,5,mg/1,"Alkylating Activity [MoA], Alkylating Drug [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-4324,HUMAN PRESCRIPTION DRUG,NOXAFIL,,posaconazole,"TABLET, COATED",ORAL,20131125,,NDA,NDA205053,Merck Sharp & Dohme LLC,POSACONAZOLE,100,mg/1,"Azole Antifungal [EPC], Azoles [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0085-4331,HUMAN PRESCRIPTION DRUG,NOXAFIL,,posaconazole,SOLUTION,INTRAVENOUS,20140313,,NDA,NDA205596,Merck Sharp & Dohme LLC,POSACONAZOLE,18,mg/mL,"Azole Antifungal [EPC], Azoles [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0088-2102,HUMAN PRESCRIPTION DRUG,Priftin,,rifapentine,"TABLET, FILM COATED",ORAL,20170208,,NDA,NDA021024,sanofi-aventis U.S. LLC,RIFAPENTINE,150,mg/1,"Rifamycin Antimycobacterial [EPC], Rifamycins [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0088-2160,HUMAN PRESCRIPTION DRUG,Arava,,leflunomide,"TABLET, FILM COATED",ORAL,19980910,,NDA,NDA020905,sanofi-aventis U.S. LLC,LEFLUNOMIDE,10,mg/1,Antirheumatic Agent [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0088-2161,HUMAN PRESCRIPTION DRUG,Arava,,leflunomide,"TABLET, FILM COATED",ORAL,19980910,,NDA,NDA020905,sanofi-aventis U.S. LLC,LEFLUNOMIDE,20,mg/1,Antirheumatic Agent [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0088-2162,HUMAN PRESCRIPTION DRUG,Arava,,leflunomide,"TABLET, FILM COATED",ORAL,19980910,,NDA,NDA020905,sanofi-aventis U.S. LLC,LEFLUNOMIDE,100,mg/1,Antirheumatic Agent [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0088-2219,HUMAN PRESCRIPTION DRUG,Lantus Solostar,,insulin glargine,"INJECTION, SOLUTION",SUBCUTANEOUS,20090923,,BLA,BLA021081,sanofi-aventis U.S. LLC,INSULIN GLARGINE,100,[iU]/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0088-2220,HUMAN PRESCRIPTION DRUG,Lantus,,insulin glargine,"INJECTION, SOLUTION",SUBCUTANEOUS,20090923,,BLA,BLA021081,sanofi-aventis U.S. LLC,INSULIN GLARGINE,100,[iU]/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0088-2500,HUMAN PRESCRIPTION DRUG,Apidra,,insulin glulisine,"INJECTION, SOLUTION",INTRAVENOUS; SUBCUTANEOUS,20090224,,BLA,BLA021629,sanofi-aventis U.S. LLC,INSULIN GLULISINE,100,[iU]/mL,"Insulin Analog [EPC], Insulin [Chemical/Ingredient]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0088-2502,HUMAN PRESCRIPTION DRUG,Apidra SoloStar,,insulin glulisine,"INJECTION, SOLUTION",SUBCUTANEOUS,20090224,,BLA,BLA021629,sanofi-aventis U.S. LLC,INSULIN GLULISINE,100,[iU]/mL,"Insulin Analog [EPC], Insulin [Chemical/Ingredient]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0088-5020,HUMAN PRESCRIPTION DRUG,Lantus Solostar,,insulin glargine,"INJECTION, SOLUTION",SUBCUTANEOUS,20170604,,BLA,BLA021081,sanofi-aventis U.S. LLC,INSULIN GLARGINE,100,[iU]/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0088-5021,HUMAN PRESCRIPTION DRUG,Lantus,,insulin glargine,"INJECTION, SOLUTION",SUBCUTANEOUS,20170604,,BLA,BLA021081,sanofi-aventis U.S. LLC,INSULIN GLARGINE,100,[iU]/mL,"Insulin Analog [EPC], Insulin [CS]",,N,20251231,E11.9,"[{""icd10_code"":""E10.9"",""description"":""Type 1 diabetes mellitus without complications"",""confidence"":0.3,""context"":""insulin-dependent""},{""icd10_code"":""E11.9"",""description"":""Type 2 diabetes mellitus without complications"",""confidence"":0.6,""context"":""most common""},{""icd10_code"":""E13.9"",""description"":""Other specified diabetes mellitus without complications"",""confidence"":0.1,""context"":""secondary diabetes""}]",0.60
0093-0010,HUMAN PRESCRIPTION DRUG,Tolterodine Tartrate,,Tolterodine Tartrate,"TABLET, FILM COATED",ORAL,20151101,,ANDA,ANDA077006,"Teva Pharmaceuticals USA, Inc.",TOLTERODINE TARTRATE,1,mg/1,"Cholinergic Muscarinic Antagonist [EPC], Cholinergic Muscarinic Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0017,HUMAN PRESCRIPTION DRUG,Moexipril Hydrochloride,,Moexipril Hydrochloride,"TABLET, FILM COATED",ORAL,20030508,,ANDA,ANDA076204,"Teva Pharmaceuticals USA, Inc.",MOEXIPRIL HYDROCHLORIDE,7.5,mg/1,"Angiotensin Converting Enzyme Inhibitor [EPC], Angiotensin-converting Enzyme Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0018,HUMAN PRESCRIPTION DRUG,Tolterodine Tartrate,,Tolterodine Tartrate,"TABLET, FILM COATED",ORAL,20151101,,ANDA,ANDA077006,"Teva Pharmaceuticals USA, Inc.",TOLTERODINE TARTRATE,2,mg/1,"Cholinergic Muscarinic Antagonist [EPC], Cholinergic Muscarinic Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0051,HUMAN PRESCRIPTION DRUG,Carvedilol,,Carvedilol,"TABLET, FILM COATED",ORAL,20070906,,ANDA,ANDA076373,"Teva Pharmaceuticals USA, Inc.",CARVEDILOL,3.125,mg/1,"Adrenergic alpha-Antagonists [MoA], Adrenergic beta1-Antagonists [MoA], Adrenergic beta2-Antagonists [MoA], alpha-Adrenergic Blocker [EPC], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0053,HUMAN PRESCRIPTION DRUG,Buspirone Hydrochloride,,Buspirone Hydrochloride,TABLET,ORAL,20020228,,ANDA,ANDA075022,"Teva Pharmaceuticals USA, Inc.",BUSPIRONE HYDROCHLORIDE,5,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0054,HUMAN PRESCRIPTION DRUG,Buspirone Hydrochloride,,Buspirone Hydrochloride,TABLET,ORAL,20020228,,ANDA,ANDA075022,"Teva Pharmaceuticals USA, Inc.",BUSPIRONE HYDROCHLORIDE,10,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0058,HUMAN PRESCRIPTION DRUG,Tramadol Hydrochloride,,Tramadol Hydrochloride,"TABLET, FILM COATED",ORAL,20020620,20260228,ANDA,ANDA075977,"Teva Pharmaceuticals USA, Inc.",TRAMADOL HYDROCHLORIDE,50,mg/1,"Full Opioid Agonists [MoA], Opioid Agonist [EPC]",CIV,N,,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.4,""context"":""moderate pain""},{""icd10_code"":""G89.29"",""description"":""Other chronic pain"",""confidence"":0.3,""context"":""chronic pain""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.2,""context"":""joint pain""},{""icd10_code"":""G89.18"",""description"":""Other acute pain"",""confidence"":0.1,""context"":""acute pain""}]",0.40
0093-0073,HUMAN PRESCRIPTION DRUG,Zolpidem Tartrate,,Zolpidem Tartrate,"TABLET, FILM COATED",ORAL,20070423,,ANDA,ANDA076410,"Teva Pharmaceuticals USA, Inc.",ZOLPIDEM TARTRATE,5,mg/1,"Central Nervous System Depression [PE], GABA A Receptor Positive Modulators [MoA], gamma-Aminobutyric Acid A Receptor Positive Modulator [EPC]",CIV,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0074,HUMAN PRESCRIPTION DRUG,Zolpidem Tartrate,,Zolpidem Tartrate,"TABLET, FILM COATED",ORAL,20070423,,ANDA,ANDA076410,"Teva Pharmaceuticals USA, Inc.",ZOLPIDEM TARTRATE,10,mg/1,"Central Nervous System Depression [PE], GABA A Receptor Positive Modulators [MoA], gamma-Aminobutyric Acid A Receptor Positive Modulator [EPC]",CIV,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0090,HUMAN PRESCRIPTION DRUG,Epitol,,Carbamazepine,TABLET,ORAL,19900930,,ANDA,ANDA070541,"Teva Pharmaceuticals USA, Inc.",CARBAMAZEPINE,200,mg/1,"Cytochrome P450 1A2 Inducers [MoA], Cytochrome P450 2B6 Inducers [MoA], Cytochrome P450 2C19 Inducers [MoA], Cytochrome P450 2C9 Inducers [MoA], Cytochrome P450 3A4 Inducers [MoA], Decreased Central Nervous System Disorganized Electrical Activity [PE], Mood Stabilizer [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0109,HUMAN PRESCRIPTION DRUG,Carbamazepine,,Carbamazepine,TABLET,ORAL,19900930,,ANDA,ANDA070541,"Teva Pharmaceuticals USA, Inc.",CARBAMAZEPINE,200,mg/1,"Cytochrome P450 1A2 Inducers [MoA], Cytochrome P450 2B6 Inducers [MoA], Cytochrome P450 2C19 Inducers [MoA], Cytochrome P450 2C9 Inducers [MoA], Cytochrome P450 3A4 Inducers [MoA], Decreased Central Nervous System Disorganized Electrical Activity [PE], Mood Stabilizer [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0135,HUMAN PRESCRIPTION DRUG,Carvedilol,,Carvedilol,"TABLET, FILM COATED",ORAL,20070906,,ANDA,ANDA076373,"Teva Pharmaceuticals USA, Inc.",CARVEDILOL,6.25,mg/1,"Adrenergic alpha-Antagonists [MoA], Adrenergic beta1-Antagonists [MoA], Adrenergic beta2-Antagonists [MoA], alpha-Adrenergic Blocker [EPC], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0262,HUMAN PRESCRIPTION DRUG,Fluocinonide,,Fluocinonide,CREAM,TOPICAL,19900930,,ANDA,ANDA072488,"Teva Pharmaceuticals USA, Inc.",FLUOCINONIDE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-0263,HUMAN PRESCRIPTION DRUG,Fluocinonide,,Fluocinonide,CREAM,TOPICAL,19900930,,ANDA,ANDA072490,"Teva Pharmaceuticals USA, Inc.",FLUOCINONIDE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-0264,HUMAN PRESCRIPTION DRUG,Fluocinonide,,Fluocinonide,OINTMENT,TOPICAL,19920501,,ANDA,ANDA073481,"Teva Pharmaceuticals USA, Inc.",FLUOCINONIDE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-0308,HUMAN PRESCRIPTION DRUG,Clemastine Fumarate,,Clemastine Fumarate,TABLET,ORAL,19920401,20260331,ANDA,ANDA073283,"Teva Pharmaceuticals USA, Inc.",CLEMASTINE FUMARATE,2.68,mg/1,,,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0311,HUMAN PRESCRIPTION DRUG,Loperamide Hydrochloride,,Loperamide Hydrochloride,CAPSULE,ORAL,19930501,,ANDA,ANDA073192,"Teva Pharmaceuticals USA, Inc.",LOPERAMIDE HYDROCHLORIDE,2,mg/1,"Opioid Agonist [EPC], Opioid Agonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0314,HUMAN PRESCRIPTION DRUG,Ketorolac Tromethamine,,Ketorolac Tromethamine,"TABLET, FILM COATED",ORAL,19980617,,ANDA,ANDA074754,"Teva Pharmaceuticals USA, Inc.",KETOROLAC TROMETHAMINE,10,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitor [EPC], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0318,HUMAN PRESCRIPTION DRUG,Diltiazem Hydrochloride,,Diltiazem Hydrochloride,"TABLET, FILM COATED",ORAL,19951222,,ANDA,ANDA074185,"Teva Pharmaceuticals USA, Inc.",DILTIAZEM HYDROCHLORIDE,30,mg/1,"Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0319,HUMAN PRESCRIPTION DRUG,Diltiazem Hydrochloride,,Diltiazem Hydrochloride,"TABLET, FILM COATED",ORAL,19951222,,ANDA,ANDA074185,"Teva Pharmaceuticals USA, Inc.",DILTIAZEM HYDROCHLORIDE,60,mg/1,"Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0320,HUMAN PRESCRIPTION DRUG,Diltiazem Hydrochloride,,Diltiazem Hydrochloride,"TABLET, FILM COATED",ORAL,19951222,,ANDA,ANDA074185,"Teva Pharmaceuticals USA, Inc.",DILTIAZEM HYDROCHLORIDE,90,mg/1,"Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0321,HUMAN PRESCRIPTION DRUG,Diltiazem Hydrochloride,,Diltiazem Hydrochloride,"TABLET, FILM COATED",ORAL,19951226,,ANDA,ANDA074185,"Teva Pharmaceuticals USA, Inc.",DILTIAZEM HYDROCHLORIDE,120,mg/1,"Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-0576,HUMAN PRESCRIPTION DRUG,Lovastatin,,Lovastatin,TABLET,ORAL,20011217,,ANDA,ANDA075551,"Teva Pharmaceuticals USA, Inc.",LOVASTATIN,20,mg/1,"HMG-CoA Reductase Inhibitor [EPC], Hydroxymethylglutaryl-CoA Reductase Inhibitors [MoA]",,N,20261231,E78.5,"[{""icd10_code"":""E78.5"",""description"":""Hyperlipidemia, unspecified"",""confidence"":0.6,""context"":""primary hyperlipidemia""},{""icd10_code"":""E78.0"",""description"":""Pure hypercholesterolemia"",""confidence"":0.25,""context"":""high cholesterol""},{""icd10_code"":""Z79.899"",""description"":""Other long term drug therapy"",""confidence"":0.1,""context"":""CVD prevention""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.05,""context"":""CAD treatment""}]",0.60
0093-0711,HUMAN PRESCRIPTION DRUG,Flurbiprofen,,Flurbiprofen,"TABLET, FILM COATED",ORAL,19950602,20260131,ANDA,ANDA074431,"Teva Pharmaceuticals USA, Inc.",FLURBIPROFEN,100,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
